n_policy,pack_PPO_BipedalWalker1_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker2_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker3_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker4_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker5_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker6_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker7_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker8_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker9_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker10_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker11_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker12_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker13_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker14_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker15_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker16_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker18_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker19_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker20_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker23_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker1_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker2_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker3_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker4_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker5_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker6_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker7_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker8_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker9_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker10_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker11_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker12_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker13_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker14_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker15_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker16_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker18_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker19_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker20_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker23_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker1_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker2_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker3_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker4_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker5_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker6_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker7_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker8_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker9_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker10_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker11_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker12_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker13_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker14_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker15_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker16_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker18_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker19_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker20_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker23_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker1_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker2_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker3_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker4_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker5_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker6_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker7_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker8_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker9_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker10_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker11_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker12_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker13_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker14_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker15_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker16_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker18_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker19_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker20_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker23_norm_from_mean_worsening_to_improvement_reward_diff
32,0.3377273821495344,0.9663965603147135,0.4741461760580208,0.0,0.3134959830226,0.7472838662885963,0.2078346382979174,0.0,0.2917955691724915,0.0,0.0360736506441403,0.1302609350875591,0.2812190193066856,0.1323595008208825,0.988879798278416,0.3839344732912489,0.0,0.2746597475284223,0.9559229771006844,0.0094161871135472,0.708,1.0,0.772,0.0,0.454,0.88,0.614,0.0,0.604,0.0,0.21,0.442,0.682,0.624,0.998,0.842,0.0,0.546,0.968,0.442,0.7071980334395052,0.9999770076587816,0.7980132312345342,0.0,0.5557833806232473,0.8798724159574858,0.6023814630656839,0.0,0.6487540010757766,0.0,0.3335934032355498,0.558222498745655,0.6817250033605592,0.5832340822317721,0.9979639917123502,0.8250293404293709,0.0,0.6449660992001299,0.9759527116597032,0.4933850343575465,0.545508403424996,1.0,0.9814874698764704,0.0,0.4391606143542169,1.0,0.3372673940111017,0.0,0.3972588316871637,0.0,0.0684231327070693,0.3095166742326251,0.6699813183989493,0.2417352630529743,1.0,0.6788639058519292,0.0,0.4489149036300311,1.0,0.01753529026012005
33,0.7286829576447357,0.9669409285663874,0.5851097066589408,0.0,0.0,0.3767861229445735,0.7429672933632112,0.0786090324671178,0.2923319250859427,0.1370075671960297,0.0,0.0382184561815577,0.1260628947476184,0.0,0.0271779033628761,0.3393288757949164,0.0,0.1463351248598945,0.6861276130967422,0.0195942725915231,0.936,1.0,0.792,0.0,0.0,0.712,0.908,0.536,0.602,0.536,0.0,0.402,0.584,0.0,0.22,0.762,0.0,0.378,0.77,0.42,0.9297583676112116,0.9999776699739124,0.818672727711879,0.0,0.0,0.711708001749274,0.9020714670638482,0.5383560353973016,0.6502936564580357,0.5676510269182837,0.0,0.4786530196734467,0.5746240823802389,0.0,0.4923528765494053,0.7580009015362495,0.0,0.4906775813636726,0.8223697322469616,0.4994159081174341,1.0,1.0,1.0,0.0,0.0,0.6778875196629293,1.0,0.1395154654504576,0.405162939894282,0.2308184359657689,0.0,0.0933070571309278,0.3066447966876187,0.0,0.0361149805976192,0.6071362356616846,0.0,0.244650584603746,1.0,0.03755364100498426
34,0.4037345251651019,0.9668463202396697,0.887829300641535,0.0,0.0,1.0,0.0694696005677607,0.958720821155344,0.2680240184645257,0.0,0.0,0.1246658432733856,0.1191403014533065,0.613544783835692,0.0,0.3062836590745436,0.0306539326094089,0.0232384959105228,0.7151272640041175,0.0463205133615574,0.796,1.0,0.926,0.0,0.0,1.0,0.52,0.994,0.576,0.0,0.0,0.436,0.582,0.886,0.0,0.802,0.392,0.21,0.84,0.39,0.7919069784969537,0.9999775500361584,0.932277876433432,0.0,0.0,1.0000000000000004,0.5183568418003839,0.9828349406058112,0.6174106355946654,0.0,0.0,0.5499980457781084,0.5719382325754646,0.8726182470302224,0.0,0.7877735298743364,0.4888077181498089,0.3180611315556214,0.8545673320961846,0.5224929082573531,0.6553248367232274,1.0,1.0,0.0,0.0,1.0,0.1149720525362647,1.0,0.3782658042382344,0.0,0.0,0.3105328457141044,0.2958080838260338,1.0,0.0,0.5551804430265633,0.0510012884433481,0.0399483493633916,1.0,0.09114920888148469
35,0.4510294314978937,0.967927383689934,0.2448729717210752,0.0,0.3241117712936998,0.8959576758362326,0.0,1.0,0.230858882330166,0.0,0.0036035863651439,0.0998268128976593,0.0,0.6005038523472991,0.0,0.3677802824035589,0.010483505547274,0.0016166543605486,0.5043899662215339,0.0172721271721841,0.802,1.0,0.472,0.0,0.798,1.0,0.0,0.962,0.596,0.0,0.554,0.336,0.0,0.85,0.0,0.782,0.188,0.164,0.608,0.29,0.7919014122281138,0.9999788083139862,0.5538986401067444,0.0,0.7620077782045567,1.0000000000000004,0.0,0.9551832910746558,0.6024003115046019,0.0,0.5358195561168092,0.488818642438856,0.0,0.8567167886866218,0.0,0.7720551097536197,0.3731224049069141,0.2719000347740499,0.709345064380912,0.4825582131655715,0.737580928736919,1.0,0.499181539126692,0.0,0.4576217429880329,1.0,0.0,1.0,0.3320322570352196,0.0,0.0066930029375041,0.253961070869865,0.0,1.0,0.0,0.6728820426026195,0.0179316213265559,0.0028583010919808,0.8125623690712658,0.03492515086205316
36,0.23070428977482,0.9678327357701566,0.2631935322304925,0.1093243309634104,0.2499354446032451,0.7657862768869493,0.0,0.9840408436337524,0.3212921233509186,0.0591071391744316,0.0,0.1229467360038725,0.0,0.7426220020262281,0.0,0.6641015621299904,0.0,0.0172870152768456,1.0,0.0108664975451597,0.68,1.0,0.512,0.326,0.624,0.926,0.0,0.962,0.75,0.326,0.0,0.35,0.0,0.946,0.0,0.91,0.0,0.192,1.0,0.112,0.66865898327233,0.9999786666757896,0.5840035593540851,0.5247687140326859,0.6719340598215815,0.925609551865505,0.0,0.9511859757798706,0.7400375239882716,0.4778385623514309,0.0,0.5071568739177135,0.0,0.9309972085829784,0.0,0.914193272216,0.0,0.2921657596000894,0.9999761523480104,0.4339359814847996,0.3837355210065671,1.0,0.5433345457991848,0.2130434745646713,0.359172001659952,1.0,0.0,1.0,0.4689146935869469,0.1038990873942507,0.0,0.3186978916213794,0.0,1.0,0.0,1.0,0.0,0.0313863978997479,1.0,0.022569206082540958
37,0.8318736891334663,0.9274538459690832,0.8004604855775059,0.1580055497630126,0.4944057202431293,0.0,0.0,0.0,0.3073977275962993,0.3578912898799871,0.0,0.0741440205124094,0.0611825816881144,0.6524244700840487,0.0,0.1731814031841859,0.0002417307742348,0.0382296329098567,1.0,0.0110312766128084,0.97,1.0,0.862,0.412,0.808,0.0,0.0,0.0,0.722,0.7,0.0,0.274,0.522,0.89,0.0,0.61,0.596,0.242,1.0,0.092,0.9626425344508308,0.9999149050157288,0.8782777807139935,0.5563049811085946,0.8227527034402833,0.0,0.0,0.0,0.7094028528946834,0.7477137307385345,0.0,0.4327197049166967,0.5431185904065321,0.8757452882210921,0.0,0.5973560902148589,0.5314803031995722,0.32191917139226,0.9999858034555476,0.4222034007631091,1.0,1.0,1.0,0.3136219321681385,0.7159447854529947,0.0,0.0,0.0,0.455241666864721,0.6353055268681579,0.0,0.1963677323566307,0.1306243371853503,1.0,0.0,0.3208005538750091,0.0004337543192718,0.0711523931680651,1.0,0.023516110872330426
38,0.4322446844637499,0.9186481418759208,0.4861148036676221,0.4843143413758712,0.9834280624109916,0.0,0.0590562180930874,0.9500318524453956,0.1737713400799507,0.1293760017848152,0.0,0.0304628192048733,0.5208129570360681,0.3494082833148902,0.0,0.2103831902345582,0.0045053952160503,0.0,0.971498347907054,0.0,0.79,1.0,0.644,0.786,1.0,0.0,0.456,0.946,0.592,0.352,0.0,0.208,0.714,0.648,0.0,0.674,0.878,0.0,1.0,0.0,0.7772228303199369,0.9998131137912258,0.699011803367815,0.8170533878995732,0.9979759174509178,0.0,0.5486009101068773,0.9450238376496446,0.5778487556043201,0.4908915456318774,0.0,0.365557015225455,0.7623647689493624,0.710649573904649,0.0,0.6625340697373431,0.7036162135664741,0.0,0.999923216603696,0.0,0.7170749747538379,1.0,0.9869308054639384,0.9622601947207716,1.0,0.0,0.0921222034674285,1.0,0.262342864790014,0.2342876533391421,0.0,0.0826273837114607,1.0,0.6231807728747432,0.0,0.3959083244422425,0.0082953246769051,0.0,1.0,0.0
39,0.3251650861929003,0.2969615974689946,0.7826819785012189,0.4414024101293373,0.959299987670164,0.0,0.0248858440105753,0.616146846883116,0.1832067830852215,0.0662095241203595,0.0,0.0269670903597335,0.9915295429734482,0.0,0.0195456658049733,0.1124468947076857,0.0019856412088274,0.0481014871203092,0.8949211169349985,0.0,0.74,0.58,0.936,0.78,1.0,0.0,0.5,0.784,0.634,0.278,0.0,0.192,0.992,0.0,0.58,0.594,0.842,0.254,0.994,0.0,0.7317620814523296,0.7100351329040322,0.9379270929863068,0.811546476934583,0.9962807093432102,0.0,0.5156914833875137,0.7879260815532608,0.6149566905440996,0.386414016172244,0.0,0.3559017652577732,0.9880257255744485,0.0,0.5260595045921745,0.5900096237296836,0.6726562466088286,0.4268623031701212,0.994834987662588,0.0,0.5457180888772946,0.4107495250767868,1.0,0.8797056840972669,1.0,0.0,0.0397753833355587,0.95995551572221,0.2816818721050343,0.1225965948989551,0.0,0.0748806516176363,1.0,0.0,0.0298067691216869,0.2158621051397043,0.0037493496848579,0.0877888542878361,1.0,0.0
40,0.337071685651699,0.3642199003089207,0.7331851029133861,0.3765169395618937,0.7280840206628943,0.1749264087585789,0.0162602583418021,0.9496378268790044,0.0585307243461582,0.0,0.0180230729015793,0.0124002643816787,0.2355578437757236,0.2815082760473158,0.0132648923074394,0.0016100228042483,0.0,0.0,0.0,0.0001486792367022,0.758,0.68,0.902,0.676,0.966,0.456,0.572,0.922,0.532,0.0,0.362,0.162,0.59,0.678,0.638,0.522,0.0,0.0,0.0,0.6,0.7518210331194212,0.7755829712934519,0.9073205798340074,0.7269871267353893,0.9661513671754948,0.6333023391186182,0.5258709940524149,0.9442788112681144,0.5222508583283422,0.0,0.4901081095150074,0.316515626422,0.6486925362776517,0.6573835428861209,0.5230091778358723,0.5137034678087711,0.0,0.0,0.0,0.5093398732735639,0.5717571299024434,0.5099513636462149,1.0,0.7549867013137166,1.0,0.2642372921875709,0.026621420522958,1.0,0.0920341787399975,0.0,0.0358322052310578,0.0352627884114923,0.4940957209966682,0.5154563872712266,0.0207239460826405,0.0031677527629347,0.0,0.0,0.0,0.00033361711792636597
41,0.1783534150334569,0.6806621931092827,0.9082169516689644,0.306416022695459,0.5617939034472046,0.1861862744298067,0.0,0.0,0.0350347695703303,0.0,0.0,0.0,0.241231605405519,0.0,0.0,0.1799487962192931,0.0,0.0,0.0,0.0,0.62,0.864,0.94,0.608,0.842,0.55,0.0,0.0,0.542,0.0,0.0,0.0,0.588,0.0,0.0,0.646,0.0,0.0,0.0,0.0,0.6194774998520807,0.9020899533398636,0.9441734984206732,0.6661341385117392,0.8666938057071238,0.6385172664092356,0.0,0.0,0.5346270075316661,0.0,0.0,0.0,0.6433581208543822,0.0,0.0,0.6379168218358112,0.0,0.0,0.0,0.0,0.3076403974885022,0.954075836276105,1.0,0.620114210754961,0.8005466670454646,0.2861428410159495,0.0,0.0,0.0563568617008396,0.0,0.0,0.0,0.5120191122232827,0.0,0.0,0.3595832123068222,0.0,0.0,0.0,0.0
42,0.0977968779691911,0.4143492791658648,0.0,0.2119624513702649,0.1430704454665919,0.1455731692870295,0.0,0.0130819916071073,0.0,0.0013518639408497,0.0,0.0,0.2484499518303966,0.0164464819394671,0.0035896105217728,0.0,0.0,0.0256368393620969,0.0185071442233243,0.0062758228766233,0.578,0.724,0.0,0.5,0.414,0.54,0.0,0.598,0.0,0.266,0.0,0.0,0.582,0.462,0.476,0.0,0.0,0.362,0.78,0.584,0.5672084973698279,0.8003276404158073,0.0,0.5647270944312168,0.5284685429768521,0.6130446457327532,0.0,0.5110679602544421,0.0,0.4017120565916507,0.0,0.0,0.6409602779555055,0.5122361225514144,0.498308401403827,0.0,0.0,0.4669228860945618,0.6921622876299621,0.5223831248111643,0.1720145884870163,0.5865062088184136,0.0,0.4347355859678431,0.2077187545664184,0.2278392070819248,0.0,0.0200255650599959,0.0,0.0024706384235367,0.0,0.0,0.5332011976621611,0.0284878729395419,0.0058724498162409,0.0,0.0,0.0481817759338417,0.028022862248169,0.014662147116080897
43,0.0,0.4664723339441082,0.975687456146166,0.2508871104509375,0.6206413725014315,0.3102865852066396,0.0,1.0,0.0,0.0,0.0037280485814441,0.0,0.2446697635394047,0.1551669544707065,0.0,0.1068345213580464,0.0,0.0596659939243511,0.010316351939886,0.0028670225634209,0.0,0.798,0.976,0.554,0.88,0.676,0.0,1.0,0.0,0.0,0.648,0.0,0.592,0.59,0.0,0.466,0.0,0.376,0.46,0.502,0.0,0.8463790517284169,0.972994884975606,0.6072496114331098,0.8963143950272381,0.7421911737975392,0.0,0.9999367633875308,0.0,0.0,0.525935955467221,0.0,0.6534326268637412,0.6159020038459418,0.0,0.5776239839708495,0.0,0.5036174339071069,0.4839921024295474,0.5070388692182954,0.0,0.665423325453069,1.0,0.5203104951048322,0.9031167781729106,0.491379440961165,0.0,1.0,0.0,0.0,0.0075439374041872,0.0,0.5308178459746641,0.2733155494298379,0.0,0.1815524398611993,0.0,0.1144453987255053,0.0159781213463292,0.006852902942067764
44,0.3125133422796997,0.6558530495666368,0.1665607746788035,0.3084051982028701,0.5854466032169799,0.2876976259626518,0.0039975421917448,0.9902628651301284,0.0,0.0,0.0,0.0229404005941272,0.2239312399270888,0.031220465657687,0.0092349097278268,0.4106878633993634,0.0,0.1579825896803905,0.0333072059639885,0.0032623833207616,0.698,0.932,0.542,0.61,0.874,0.61,0.44,1.0,0.0,0.0,0.0,0.728,0.566,0.48,0.194,0.758,0.0,0.446,0.366,0.49,0.6805459500086227,0.9399122237331284,0.6262075970071559,0.6607351467309431,0.8914447207361255,0.7084559343120935,0.4951751519684571,0.9998897601435536,0.0,0.0,0.0,0.5360497376318476,0.6371478620638071,0.5162031023774356,0.4606361615832505,0.7698476277298419,0.0,0.5935002807308418,0.4514911274175078,0.5038651420752531,0.5374898393062516,0.9369164852302618,0.3147199601908629,0.6447601410151169,0.8547165470305571,0.4611861227441096,0.0068794886496719,1.0,0.0,0.0,0.0,0.0643006728519714,0.4914402940650419,0.0561722553340057,0.0157994150885198,0.7026314762182153,0.0,0.3077937546044003,0.0526973438893861,0.00797372648275481
45,0.2078913926416151,0.8386240561329408,0.0,0.3106260714678258,0.7636874534315934,0.0411462076954692,0.0,0.0,0.0,0.0049331311348923,0.0280673768752198,0.0791767925414328,0.1048709765096384,0.0,0.0,0.1179157651245746,0.0,0.3590686347567848,0.0427983363711541,0.006219690714072,0.62,0.996,0.0,0.6,0.97,0.404,0.0,0.0,0.0,0.464,0.436,0.778,0.454,0.0,0.0,0.594,0.0,0.678,0.296,0.274,0.6185182426779936,0.9927103116925728,0.0,0.6521968203246216,0.9722304796739816,0.5331862655173774,0.0,0.0,0.0,0.4881273129145038,0.5119767782725035,0.5807717379941911,0.5498329344632398,0.0,0.0,0.585149331460379,0.0,0.7104516095831238,0.4375119642516717,0.4735743315040165,0.3626155602152812,1.0,0.0,0.6543907082979574,1.0,0.0673254069585582,0.0,0.0,0.0,0.0095829784647664,0.0588783232798924,0.2257465804098397,0.2340675400373804,0.0,0.0,0.2053006404824091,0.0,0.7041639885435518,0.069114586605222,0.015534374311225735
46,0.832450494710593,0.8684602405719708,0.0,0.2093274382888673,0.6298988817498611,0.0241906717081003,0.0,0.0263886162018898,0.0,0.0458464998991549,0.0497175274344798,0.0316586233539254,0.0,0.0165776978822609,0.0050058804942547,0.0730571894153299,0.0083803430986973,0.0850647826199143,0.0540734532604746,0.0,0.958,0.99,0.0,0.51,0.892,0.276,0.0,0.42,0.0,0.208,0.72,0.75,0.0,0.67,0.688,0.612,0.766,0.334,0.27,0.0,0.9379102177626306,0.9914110804153686,0.0,0.5645380080478841,0.906854797170524,0.5119715274990689,0.0,0.509785056183856,0.0,0.3695114887172266,0.5599518435058428,0.5439242273737442,0.0,0.5191901156000001,0.535404046453714,0.5635254230434948,0.6027738503321701,0.5148134689443864,0.3913648612803302,0.0,1.0,1.0,0.0,0.4462947719245767,0.9189386305245492,0.0404076494156708,0.0,0.0421854750822307,0.0,0.0908205321294998,0.1063211347168726,0.0920457970483573,0.0,0.0308588790102383,0.0089243963435932,0.1296051240423934,0.0172451615806902,0.1698298559511907,0.0890519248273202,0.0
47,0.0,0.7026204233748508,0.0,0.3099928140046138,0.0,0.2208318275492234,0.0080183472771181,0.0,0.0,0.0156798900123972,0.0199614175409149,0.2577265658938455,0.0858108080629916,0.048264236275634,0.0523916110784829,0.0,0.0,0.1088038663867229,0.0263065286546718,0.0080452144299267,0.0,0.964,0.0,0.56,0.0,0.566,0.404,0.0,0.0,0.122,0.698,0.786,0.53,0.714,0.644,0.0,0.0,0.326,0.222,0.44,0.0,0.9685959210243608,0.0,0.6244227351973053,0.0,0.6565615730363671,0.4937386822548627,0.0,0.0,0.3113516267836959,0.5369319706349349,0.6564788174323107,0.566820718819353,0.5439002622257704,0.5519322228399792,0.0,0.0,0.5244530790008779,0.3311534669784181,0.500967483733717,0.0,0.994559840266128,0.0,0.6656196061946338,0.0,0.3737881319398958,0.0143682356793851,0.0,0.0,0.0317013185407077,0.0435562590516259,0.7532603544707681,0.189205536322552,0.091578887586365,0.0952009518105873,0.0,0.0,0.2208255682185746,0.0442044499598839,0.020929643022709218
48,0.0,0.7805862926203837,0.1902258492011771,0.4470674235306553,0.2126594745984464,0.3006679789058704,0.0007624423354295,0.0,0.0,0.0,0.0654634565474857,0.0325857185294845,0.0,0.048572642953585,0.0511309486518806,0.0,0.0044945115724258,0.0934195782428597,0.1016193677652642,0.0,0.0,0.996,0.392,0.672,0.606,0.702,0.35,0.0,0.0,0.0,0.804,0.622,0.0,0.708,0.278,0.0,0.11,0.252,0.332,0.0,0.0,0.991764349809289,0.6356655894797124,0.7206779163288587,0.6583195536188186,0.7291651977065927,0.474582664490873,0.0,0.0,0.0,0.5798767568938349,0.5343494505852302,0.0,0.5378409756182083,0.5216555409872385,0.0,0.396270751029921,0.5026536110697346,0.430647005117144,0.0,0.0,1.0,0.3592809846001333,0.960732850317242,0.3171788314515874,0.5140738094702111,0.0013946591024013,0.0,0.0,0.0,0.1453859622228487,0.097030265807689,0.0,0.0939038547682268,0.0946625958324409,0.0,0.009560550650892,0.1927905183156518,0.173696690347058,0.0
49,0.2147098032314594,0.7769173744808557,0.0141756900425644,0.2736202966902498,0.2690459536660831,0.5007445064021365,0.000239127374252,0.0,0.0,0.0120178628719367,0.0149673548095236,0.0247693580049831,0.0126720007185355,0.1700500228490927,0.0345386401956568,0.0,0.0086246092814728,0.0614931519637149,0.1651052901465214,0.0,0.688,0.99,0.15,0.534,0.692,0.892,0.38,0.0,0.0,0.204,0.76,0.83,0.454,0.744,0.336,0.0,0.268,0.234,0.418,0.0,0.6304151904665826,0.9901341497013452,0.4852905050740542,0.5999229604499012,0.7084699146988256,0.8570612652843801,0.4765521321344337,0.0,0.0,0.4537572120657408,0.5537852689528279,0.5434130975135731,0.5092524516642732,0.6298406584603655,0.51340731446996,0.0,0.4494256389037585,0.4743935516194213,0.5001047115876469,0.0,0.3365554624543782,1.0,0.0273052148894995,0.5928861833934603,0.4061418460841017,0.8586292519863421,0.0004463344463074,0.0,0.0,0.0247955163457236,0.0338959651230769,0.0751476456293653,0.027612285211711,0.3332255215607492,0.0651639411184957,0.0,0.0187133346908059,0.1291591367781105,0.2863227469764088,0.0
50,0.199032047040095,0.7333411781638028,0.1616421431690395,0.3523751942095898,0.3268946957060197,0.6190548597858321,0.0,0.0137451603468307,0.0,0.0346973093720224,0.0131786882260827,0.0368196554307327,0.0,0.0976267712983634,0.0143758934548732,0.0415010382792766,0.0053344710017485,0.9406874436315358,0.1493759122408196,0.0,0.646,0.968,0.366,0.638,0.73,0.904,0.0,0.652,0.0,0.272,0.702,0.584,0.0,0.664,0.164,0.694,0.498,0.996,0.42,0.0,0.6471874853972808,0.9702663836927892,0.6122639514158894,0.6816753135299203,0.7396030340835281,0.9073562683528056,0.0,0.5275570381006043,0.0,0.4859726533463371,0.5455507482254764,0.5312875850133043,0.0,0.5810175333761729,0.4654343354578411,0.5535408999470632,0.500150370430982,0.9961814002099872,0.499270694191484,0.0,0.3162470916384025,1.0,0.3156168283689573,0.7670906272375709,0.4984184634161613,1.0,0.0,0.0236419354720689,0.0,0.0729156110428052,0.0304239886632138,0.1136871364957945,0.0,0.1943892127236371,0.0276504116603336,0.071779971553945,0.0118032814392537,1.0,0.2628641600664811,0.0
51,0.0644058793182481,0.728588172287682,0.0357418995450687,0.3688123287343887,0.1778592531865327,0.5603666052153897,0.0,0.0131498186698201,0.0,0.0,0.0076034605369657,0.0412253018018024,0.0803739752837214,0.0149202099678669,0.0720920757469785,0.0,0.0100926763619613,0.7372961448040267,0.2339484466880806,0.008200155647173,0.392,0.966,0.186,0.664,0.564,0.896,0.0,0.742,0.0,0.0,0.56,0.576,0.508,0.492,0.236,0.0,0.248,0.808,0.532,0.618,0.5490575085165588,0.9690248162521472,0.506329210834129,0.7054494129335689,0.6354172801466014,0.88870377770608,0.0,0.5308923821311686,0.0,0.0,0.5149988469797652,0.5410326631013569,0.550521495100698,0.5148590318031686,0.5354032214439561,0.0,0.4478524219939104,0.8793301752727763,0.5965368310337891,0.528806221015566,0.1041337800849019,1.0,0.0710595522187531,0.8059280596655399,0.2750380098500004,0.9604505821557756,0.0,0.0230512025384515,0.0,0.0,0.0178911798297218,0.1294631049845715,0.1712762964360075,0.0302732067410281,0.1409964823447155,0.0,0.0227593992671847,1.0,0.4164016391345333,0.022771534512232298
52,0.0240573979114603,0.7374198078030104,0.0486629836917179,0.3675464041208143,0.4103497039369238,0.4374397428255611,0.0,0.0,0.0,0.0,0.0413904656086876,0.0662251435377484,0.0,0.0092141587963646,0.1208050868627363,0.0561314515480508,0.0,0.0973541813502871,0.2914854150437033,0.007408808898757,0.278,0.98,0.252,0.69,0.742,0.85,0.0,0.0,0.0,0.0,0.414,0.606,0.0,0.614,0.298,0.41,0.0,0.286,0.588,0.648,0.496272212906772,0.9803866707036906,0.5262735733788539,0.7238896857445263,0.7894343268364465,0.8160680608217283,0.0,0.0,0.0,0.0,0.5218576000643427,0.5585181770673918,0.0,0.514854317650872,0.5844021001739561,0.539930584157952,0.0,0.5157304377527321,0.6471115039594432,0.5251097573222795,0.0396152644205739,1.0,0.0984257702792,0.8061557686821748,0.638962363053201,0.7533146531546475,0.0,0.0,0.0,0.0,0.099080428097579,0.211127171049365,0.0,0.0190482725443486,0.2397229938108362,0.0994673622851214,0.0,0.2017070155663302,0.5235643634125041,0.02096135360327779
